review,rating,date,language,restaurant
"Ristorante a Barcellona dove si respira  profumo d' Italia. Ottima la pizza( diavola), ottimo caffè, non è facile trovarlo buono all estero. Grande servizio, ci tengo a ringraziare tutti, in particolare Umberto che è riuscito a trovarmi un posticino nonostante il locale pieno.
Se siete...a Barcellona e volete mangiare il vero italiano è il posto giusto.Più",50,agosto 2022,IT,Don Kilo Gourmet
"Vera pizza italiana!!!  cameriere gentile e simpatico , se dovessi tornare a Barcellona tornerei sicuramente qui!!!!",50,luglio 2022,IT,Don Kilo Gourmet
"Pizza molto buona, ingredienti ottimi e di qualità, personale accogliente e alla mano!

Andateci ne varrà la pena!",50,luglio 2022,IT,Don Kilo Gourmet
"Miglior ristorante di barcellona
Personale gentilissimo e ben preparato
Pizza sublime
Consigliatissimo!",50,aprile 2022,IT,Don Kilo Gourmet
"La vera cucina Napoletana a Barcellona. Siamo stati in vacanza e cercavamo una pizzeria italiana quindi abbiamo trovato, seguendo le recensioni, questo locale e ne siamo rimasti piacevolmente sorpresi e contenti. Personale cordiale e disponibile, menù invitante e dettagliato e locale caratteristico. Pizza veramente buonissima,...Più",50,aprile 2022,IT,Don Kilo Gourmet
Tutto ottimo! A partire dalle ottime pizze fino ad arrivare alla gentilezza e cortesia dello staff! Super consigliato 😀,50,marzo 2022,IT,Don Kilo Gourmet
"Anche fuori casa, quando vuoi una vera pizza napoletana a Barcellona allora non puoi non andare da "" Don Kilo Gourmet"" a dir poco eccezionale, buonissima, servizio impeccabile
Non riesco a trovare altri aggettivi per descrivere questo posto.
Andateci e non ve ne pentirete.
Io...Più",50,febbraio 2022,IT,Don Kilo Gourmet
Fantastico da italiano io dico che ho mangiato la miglior pizza della mia vita. Gusti prodotti fantastici impasto lievitato veramente Top provatela!!,50,dicembre 2021,IT,Don Kilo Gourmet
"Pizza napoletana che mette fame a guardarla, i ragazzi del locale simpaticissimi, ci si sente a casa! Il cibo è straordinario e il locale bello e accogliente! bravissimi",50,ottobre 2021,IT,Don Kilo Gourmet
"Pizza molto buona, personale fantastico, sono stato a mangiare una pizza dopo lavoro ed eè stato un ottimo fine serata. Consigliato a tutti!",50,ottobre 2021,IT,Don Kilo Gourmet
"Da italiani dobbiamo dire che qui si mangia una vera pizza italiana! Ottima, la consiglio. Personale molto affabile e servizio veloce.",50,ottobre 2021,IT,Don Kilo Gourmet
Molto buono e personale gentile. consigliato. Ci hanno offerto il limoncello e il prezzo è decisamente onesto per la qualità e la quantità,50,ottobre 2021,IT,Don Kilo Gourmet
Il cibo è ottimo e a un prezzo veramente economico. Per 13 euro hai un menù che non riuscirai a terminare a pranzo o cena!,50,febbraio 2018,IT,Swagatam Bar-Restaurant Hindu
"Piccolo locale in zona Gracia. Prepara ottimi piatti di cucina indiana in un ambiente molto semplice, basico. I piatti però sono abbondanti e i prezzi più che onesti. A chi piace indiano consiglio una serata da loro.",40,febbraio 2018,IT,Swagatam Bar-Restaurant Hindu
"Cibo molto buono e finalmente quando chiedo piccante mi portano quello che desidero! Tutto ottimo e ricco di salsine, porzioni giuste. Ne troppo ne troppo poco.  Personale gentilissimo, simpatico e affabile. Il locale non è il massimo visivamente, ma poco importa data la qualità del...cibo. Consigliatissimo!Più",50,agosto 2017,IT,Swagatam Bar-Restaurant Hindu
"Da fuori non sembra il top, ma essendo un ristorante e non una galleria d'arte le considerazioni in proposito lasciano il tempo che trovano. Il cibo è veramente ottimo sebbene non particolarmente piccante sebbene immagino che lo sia per standard europei, il servizio veloce e...attento, e last but not least molto amichevole. Tornerò sicuramente.Più",50,aprile 2017,IT,Swagatam Bar-Restaurant Hindu
"Ottimo cibo, quantità abbondanti,  personale gentile, nella media come costi. Consiglio di prenotare prima",50,ottobre 2016,IT,Swagatam Bar-Restaurant Hindu
"All'ingresso un po' di perplessità perché il locale si presenta un po' ""essenziale""; in realtà si tratta di uno dei migliori ristoranti indiani che abbia mai visitato. Piatti ottimi, gustosi e con prezzi economici. Da apprezzare la cortesia, l'attenzione  e la simpatia del proprietario e...del personale.Più",50,marzo 2016,IT,Swagatam Bar-Restaurant Hindu
"Siamo amanti della cucina hindi e abbiamo voluto provare Swagatam qui a Barcelona...ne siamo rimasti entusiasti. Non lasciatevi fuorviare dalla location, ė un ristorante a tutti gli effetti. Pollo curry e tikka masala cremosi e abbondanti come il resto delle altre portate, il tutto a...prezzi contenuti. Personale amichevole e disponibile, tutto impeccabile.Più",50,settembre 2014,IT,Swagatam Bar-Restaurant Hindu
"Siamo stati in questo ristorante indiano situato all'ingresso del barrio d'Eixample qualche giorno fa. L'ambiente non ricorda molto l'India, ma anzi sembrava una bettola di quelle che mai e poi mai avremmo immaginato essere uno dei primi ristoranti di Barcellona secondo il Trip Advisor. La...qualità del cibo è stata comunque di nostro gradimento, insieme alla cordialità dei camerieri. L'unico difetto è che, se confrontato con altri ristoranti indiani/pakistani di Barcellona, risulta essere un po' caro.Più",40,settembre 2013,IT,Swagatam Bar-Restaurant Hindu
"Servizio gustoso, sano, a buon prezzo e eccellente. . . non c'è niente di sbagliato da dire su questo posto, assolutamente consigliato! !",50,settembre 2020,IT,Swagatam Bar-Restaurant Hindu
"Bettina

 18:27 (per 0 minuti)

fantastica cucina indiana con un'ottima scelta di piatti vegetariani! ! ???
non abbiamo potuto fare a meno di tornare all'atmosfera accogliente, alle cure amorevoli individuali. . e il canto del signor LAL ??
un grande brindisi al meraviglioso equipaggio -...siete incredibili anime adorabili GRAZIE ???
dirk & bettina (germania / india)Più",50,luglio 2020,IT,Swagatam Bar-Restaurant Hindu
"Il cibo è buono ma il servizio lento ha ridotto il nostro godimento generale del pasto, così come il fatto che eravamo seduti vicino all'ingresso, quindi era un po 'rumoroso e non molto accogliente!",30,gennaio 2020,IT,Swagatam Bar-Restaurant Hindu
"Cibo e servizio davvero deliziosi. Abbiamo condiviso alcuni piatti vegetariani, samosa e naan e tutto era delizioso!",50,febbraio 2020,IT,Swagatam Bar-Restaurant Hindu
"Il personale è molto gentile, il menu del giorno ha un ottimo prezzo e tutti saranno super soddisfatti con ottimo gusto e cibo in abbondanza.",50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
Deve visitare per tutti coloro che bramano la casa come cibo indiano fresco e calda ospitalità. Mi è piaciuta l'esperienza.,50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
"Questo è di gran lunga il miglior cibo indiano a Barcellona. Non solo il cibo è fantastico, ma anche il personale è incredibile.",50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
"Sono stato a lunedì con i miei amici cibo davvero buono e servizio eccellente
C tikkaasala veg briyni alu govi masal con mango lassi cobra beer goditeli tutti con lovelly sangrilla cobra beer 100 / ritorno indietro",50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
Che ottimo ristorante. La qualità del cibo è fantastica. Ottimo servizio. Cantano per te mentre mangi.,50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
"Il cibo qui era incredibile, e aveva un sapore molto casalingo. Molto diverso dagli altri ristoranti indiani che servono piatti tipici del ristorante indiano che hanno solo il sapore di olio e spezie. Sicuramente provalo!",50,luglio 2019,IT,Swagatam Bar-Restaurant Hindu
"Due visite in pochi giorni.
Cordiale benvenuto alla singola cena.
Buona scelta di piatti, ben preparati e serviti.
ritornerò",40,febbraio 2019,IT,Swagatam Bar-Restaurant Hindu
"Ho visitato con i miei amici per festeggiare la festa di compleanno che ci è piaciuta molto e lo staff del ristorante molto amichevole. consiglio a tutti se qualcuno vuole un miglior cibo indiano a Barcellona, quindi deve visitare il bar e il ristorante swagtam",50,gennaio 2019,IT,Swagatam Bar-Restaurant Hindu
"Ci siamo innamorati di questa splendida terraza, nel centro di Barcellona. 
Il cameriere molto attento, e tutto molto buono.
Siamo andati un venerdì e avevano anche musica in diretto 
Ci vediamo presto 😁",50,luglio 2022,IT,La Terraza De Anna By Vida Mona
"Siamo stati molto bene con Giacomo ed il suo staff! Ha portato, su sua scelta, molti piatti del menù , tutti di ottima qualità e di abbinamento dei vari ingredienti !! I dolci sono sublimi!!. Da provare se siete a Barcellona!!",50,luglio 2022,IT,La Terraza De Anna By Vida Mona
Una terrazza molto bella con affaccio su Casa Batlò. Posto ideale per stare insieme stuzzicando e bevendo drink. Musica al giusto volume e servizio impeccabile,50,maggio 2022,IT,La Terraza De Anna By Vida Mona
"Siamo saliti su questa splendida terrazza circondata da un ambiente molto rilassante e pieno di verde con una vista davvero incantevole dove abbiamo deciso di degustare una sangria davvero buona accompagnata da dei piatti particolari e gustosi.
Ulteriore nota importante.. lo staff! In particolare Alessia..che...ci ha seguito per tutto il servizio in maniera efficiente e professionale.Più",50,giugno 2022,IT,La Terraza De Anna By Vida Mona
"Siamo tornati a barcelona e non potevamo non passare dalla terraza de Anna. 
Abbiamo trovato una carta nuova, bel ambiente e la decorazione é molto più bella ora 😻

Grazie a tutto il team di sala 🙏❤️",50,maggio 2022,IT,La Terraza De Anna By Vida Mona
"Terrazza meravigliosa in cui fare un aperitivo con una vista mozzafiato.
Ottimi drink e ottime Tapas.
Personale cordiali e ti aiuta alla spiegazione dei piatti.",50,maggio 2022,IT,La Terraza De Anna By Vida Mona
"Ci siamo innamorate di questa bellissima terrazza al 8 piano.
Complimenti a Giacomo per la sua ospitalità.
Cibo buonissimo, sangria altrettanto.
Lo consigliamo",50,aprile 2022,IT,La Terraza De Anna By Vida Mona
Abbiamo passato una serata fantastica grazie al personale della terrazza simpaticissimo il proprietario Giacomo,50,novembre 2021,IT,La Terraza De Anna By Vida Mona
"Bellissima cena in terrazza. Piatti gustosi con una vista mozzafiato. Staff molto professionale e cordiale. 
ConsigliatissimoPiù",50,novembre 2021,IT,La Terraza De Anna By Vida Mona
"Bellissima location al centro di Barcellona, La terrazza è fantastica, ottimo cibo, musica con Dj e staff super professionale.
Siamo stati così bene che siamo rimasti anche a cena.
Consiglio vivamente.
🌟🌟🌟🌟🌟Più",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Suggerito da amici, il posto non ci ha affatto delusi, anzi ! Ottimo cibo, cocktail come si deve, personale competente, atmosfera giusta, prezzi corretti e vista su Casa Battlò. Indirizzo da ricordare.Più",50,ottobre 2021,IT,La Terraza De Anna By Vida Mona
"Cibo molto buono, atmosfera incantevole! Servizio molto attento e cocktail ottimi. Consigliato!!!!!!Più",50,novembre 2021,IT,La Terraza De Anna By Vida Mona
"Mentre passeggiavamo, io e la mia ragazza abbiamo visto una lavagna con scritto rooftop, nella strada di aragò.
Abbiamo deciso di salire e abbiamo trovato un posto fantastico. 
Ci hanno atteso molto bene, cibo e cocktail top .
Lo raccomando💯💯💯Più",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Terrazza trovata un po’ per caso guardando tra le varie terrazze disponibili a Barcellona con una bella visuale, senza aspettative alcune,ci siamo recate quindi nella meta scelta . 
Mai decisione fu più giusta! 
Oltre a godere di una meravigliosa visuale su casa battló offre cocktails...Più",50,settembre 2021,IT,La Terraza De Anna By Vida Mona
"Bellissima terrazza,  ottima atmosfera e musica. Buon servizio, cocktail e cibo super!!  Ci sono andato poco dopo l apertura e sicuramente ci ritornerò. Esperienza super positiva.Più",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Locale molto bello e accogliente, ottimo cibo e bella musica.
La terrazza è davvero un ottimo posto per gli aperitivi o per trascorrere una piacevole serata.
Anche lo Staff è molto professionale e disponibile.
Lo consiglio vivamente.Più",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Posto stupendo
Atmosfera fantastica
Personale molto qualificato ed eccezionale sotto tutti i punti di vista
Vista mozzafiato
Ottimo cibo
Drink superiori e ben lavorati
ConsigliatissimoPiù",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Posto meraviglioso, personale di alto livello e molto capace, che sa consigliare molto bene le proposte del menu. Ve lo consiglio davvero!Più",50,agosto 2021,IT,La Terraza De Anna By Vida Mona
"Abbiamo preso 3 pizze, una paella mista e una bistecca.
La bistecca era abbastanza buona, la paella veramente scarsa, la carne era immangiabile. La pizza non era propriamente una pizza, l’impasto era surgelato, sembrava un cracker e non aveva quasi pomodoro, solo formaggio e per...di più costava ben 11€.
Non lo consiglio per niente.Più",20,marzo 2022,IT,La Cala Barceloneta
"Deliziose ciotole di acai, toast e torte fatte in casa, ottima atmosfera e servizio! ! Mi è piaciuto molto questo posto",50,aprile 2019,IT,La Cala Barceloneta
Ottima colazione e prezzi ragionevoli. Hanno un menu in inglese. Abbiamo fatto colazione qui due volte e siamo rimasti molto soddisfatti entrambe le volte.,50,agosto 2018,IT,La Cala Barceloneta
"Visitato qui con altre otto coppie. Noi non avevamo prenotato ma la cameriera presto tirò alcuni tavoli insieme e noi eravamo messi. Se sei un bevitore di alcolici devi davvero gridare ""quando"" mentre sta versando la bevanda o continuerà ad andare lol. Abbiamo avuto tutti...un mix di carni e frutti di mare tutti usciti ben cotto. Una notte molto piacevolePiù",50,agosto 2018,IT,La Cala Barceloneta
Sono stato in questo posto un po 'di tempo e non sono rimasto deluso. Di certo è piccolo dentro ma i posti all'esterno offrono una bella vista e un'atmosfera tranquilla. Alcune basi per la colazione sono deliziose. Fai la tua fermata!,50,agosto 2018,IT,La Cala Barceloneta
"Bel posto vicino alla spiaggia. Abbiamo avuto spuntini leggeri e caffè espresso. È stato divertente guardare i giochi in spiaggia, alcuni hanno osato nuotare nel mare freddo.",40,marzo 2018,IT,La Cala Barceloneta
"Siamo venuti 8. 45 a La cala e nessuno era lì anche così ha detto ""ogni giorno, 08. 30 -"" sulla porta. Stavamo per partire ma poi nello stesso istante arrivò lo staff e aprì la porta. Gli abbiamo dato un po 'di tempo e...siamo tornati intorno alle 09. 00. Ho avuto l'acaibowl ed è stato molto buono. Anche preso il panino di avocado ma non era necessario, l'acaibowl era abbastanza con il cibo. Bel posto dove fare colazione ma assicurati di avere un po 'di tempo se lo fai.Più",40,ottobre 2017,IT,La Cala Barceloneta
"A soli 100 m dalla strada frequentata ultra che va dalla metro per la spiaggia, questo bar è come un'isola tranquilla nel quartiere Barceloneta. C'è una bella terrazza e il cibo è sano e buono ma non pretenzioso e nemmeno tipicamente spagnolo , abbiamo provato...i mix di frutta fresca, torte fatte in casa ed erano entrambe eccezionali.Più",50,settembre 2017,IT,La Cala Barceloneta
"Questo posto è da gli stessi proprietari, come ""La Roseto de Barceloneta"" e il cibo e le bevande sono sostanzialmente le stesse. È tutto molto gustoso, ma hanno prezzi diversi. . . Le stesse cose in ""Roseto"" sono più economici. Quindi vi consiglio di visitare...la vecchia, stessa qualità in loco originale. L'unico lato positivo da la nuova posizione sarebbe la terrazza soleggiata.Più",50,maggio 2017,IT,La Cala Barceloneta
"Siamo andati qualche giorno fa dopo aver letto le varie recensioni positive. Non avevamo prenotato il locale era pieno ma con grande gentilezza ci hanno trovato comunque un tavolo dopo pochi minuti. Tutto lo staff si è messo a disposizione grande professionalità gentilezza e sorrisi,...tutti giovani. Abbiamo mangiato molto bene propongono una cucina tipica in chiave moderna, tutto molto buono!
Il conto? Per quello che abbiamo mangiato e bevuto molto molto poco. Tornerò sicuramente se sarò a Barcellona.Più",50,febbraio 2023,IT,RAÓ Restaurant
"In 4 giorni di tapas a go go, questo locale è il migliore dove abbiamo mangiato.
Vi consiglio vivamente il petto d'anatra, il vitello e la guancia di maiale.
Si sciolgono in bocca.
Buona sangria e locale molto carino e sopratutto con pochi tavoli, fuori...dalla massa turistica che si trova 100 metri dopo sulla rambla.Più",50,gennaio 2023,IT,RAÓ Restaurant
"Personale gentilissimo, il cameriere super disponibile, parlava anche in italiano, ci ha consigliato lui cosa prendere, stoppa dici anche con le ordinazioni perché pensava fosse troppo, quindi non ha approfittato insomma. Ritornerei.",50,gennaio 2023,IT,RAÓ Restaurant
"Siamo stati a cena … Tapas 
Comunque una cena , con piatti ricercati e ottimi sapori , il polpo in cima alla classifica…. 
Complimenti bellissima serata , servizio attento e gentile",50,gennaio 2023,IT,RAÓ Restaurant
"Qualità alta, la paella ottima, le tapas sono abbondanti rispetto alla media. Dolci molto buoni e nel complesso buon rapporto qualità prezzo",40,gennaio 2023,IT,RAÓ Restaurant
"Il miglior tapas bar catalano a Barcellona con piatti ottimamente cucinati, rivisitati e presentati. Location e locale molto bello",50,gennaio 2023,IT,RAÓ Restaurant
Scoperto per caso passeggiando per il centro questo locale che di solito è strapieno per fortuna aveva un posto libero a causa di una  disdetta. Locale molto elegante e ben arredato la cosa sorprendente è l’accoglienza del personale gentilissimo e simpaticissimo. Tapas eccezionali e paella...rivisitata in maniera molto elegante! assolutamente da ritornarci!Più,50,dicembre 2022,IT,RAÓ Restaurant
"I ragazzi sono simpatici e disponibili, ti fanno sentire a casa. Si mangia davvero bene. Nota speciale per il polpo alla galiziana . Grazie mille ragazzi!!! Questa è la Catalogna! Questa è Barcelona ❤️",50,dicembre 2022,IT,RAÓ Restaurant
"Il ristorante è sempre sempre pieno..... un motivo ci sarà!!!! ve né elenco alcuni:
è piccolo, ma riescono sempre a trovarti un posticino;
sono giovani, e talentosi;
In cucina ragazzi sono veramente forti!!!! Mi rendo perfettamente conto che a volte noi Italiani all'estero ci lamentiamo...sempre credendoci i detentori della sapienza in cucina, (e siamo anche un pò rompiscatole in questo lato) ma se visitate RAO vi rendere conto che la trasformazione e la qualità in cucina è veramente fuori dal comune.
Abbiamo preso una Paella ( veramente molto molto buona) bella piena di pesce come piace a me. Una specie di frittatina (con salsa tartufata) di cui non ricordo il nome ma era veramente qualcosa di stupefacente, guancia cucinata 4 ore a fuoco passo si scioglieva in bocca.
Un grazie di cuore, posso riservarlo a Hermano Alex, perché ha saputo consigliarci e accompagnarci in un percorso culinario che faremo fatica a dimenticare.
I prezzi sono nella media per il rapporto qualità prezzo.

Un'abbraccio dai vostri amici RomaniPiù",50,novembre 2022,IT,RAÓ Restaurant
"Siamo stati in questo ristorante solamente l’ultima sera di permanenza a Barcellona mangiatoci le mani per non essere venuti prima. Il locale è pulito e ordinato, i camerieri sorridenti e puntuali ti aiutano a scegliere il meglio per te. I piatti invece cucinati alla perfezione...riuscendo a mescolare tradizione e innovazione, menzione particolare al polpo all’andalusa. Prezzi assolutamente nella media di Barcellona 5 stellePiù",50,novembre 2022,IT,RAÓ Restaurant
"Fantastico! Siamo arrivati con ben 1 ora di anticipo (eravamo in giro per la città ma si era messo a piovere) e nonostante ciò hanno fatto di tutto per trovarci un tavolo…e ci sono riusciti! Poi tutto perfetto, cibo, servizio e location…10 e lode!! Super...Più",50,ottobre 2022,IT,RAÓ Restaurant
"Consigliatissimo questo ristorante dietro la Rambla con una paella gourmet squisita. Anche gli altri piatti sono buonissimi ed il servizio è da 10. I camerieri sono gentili, ospitali ed educati. Il conto è classificabile in una fascia medio-bassa, economico per la qualità ricevuta. Ci riandrei...Più",50,novembre 2022,IT,RAÓ Restaurant
"Buonssimo ristorante nei pressi della Ramblas, non troppo grande (assolutamente consigliato prenotare). Ogni tapas era davvero di altissima qualità, dal polpo al maiale ai dolci! Assolutamente consigliato!",50,novembre 2022,IT,RAÓ Restaurant
"Abbiamo cenato al ristornate Xera , appartenente allo stesso proprietario . Cena davvero buona , piatti sfiziosi e appetitosi. Siamo rimaste soddisfatta . Personale molto cordiale",40,novembre 2022,IT,RAÓ Restaurant
"In realtà sono andata  al “Xera”, é un ristorante a due passi da Raó, sono gli stessi proprietari e hanno gli stessi menù. Scrivo qui perché non riesco a trovare Xera su trip e vorrei fare la recensione: i camerieri sono molto gentili ed il...Più",50,ottobre 2022,IT,RAÓ Restaurant
"Sono andata ieri con il mio ragazzo, ci siamo trovati davvero BENE! 
locale : davvero super carino, e tipico. 
Staff: ECCEZIONALE!! Cameriere che ci ha servito a noi, super gentile e disponibile, sembrava che danzasse portando i piatti al tavolo… :) 
Cibo: molto buono. 
Conto...Più",50,settembre 2022,IT,RAÓ Restaurant
Il locale e‘ situato in una zona comodissima da raggiungere nel cuore della città. L‘arredamento e la disposizione dei tavoli e‘ di buon gusto e mira a far sentire a proprio agio i clienti. Il personale e‘ estremamente gentile e pronto a venire incontro alle...Più,50,settembre 2022,IT,RAÓ Restaurant
"Ho scoperto questo ristorante per caso passeggiando e leggendo le recensioni ho subito prenotato, devo dire di essere rimasta veramente molto soddisfatta sia per le pietanze che per il servizio che per la location.
Abbiamo preso diversi piatti per assaggiare un po’ di tutto sia...Più",50,giugno 2022,IT,RAÓ Restaurant
"Tapas buone, servizio veloce e disponibile.
Ristorante informale, vicino a La Rambla.
Abbiamo ordinato 7 tapas molto sazianti, buone ed economiche.

Consigliato!",40,agosto 2022,IT,RAÓ Restaurant
Sono stato da Rao in una cena di coppia convinto dalle ottime recensioni. Devo dire che non si sbagliavano… la qualità della tapas e del vino è stato secondo solo all’estrema cortesia dei camerieri. Di gran lunga la migliore esperienza in una taperia di Barcellona,50,agosto 2022,IT,RAÓ Restaurant
Spinti da recensioni più che positive prenotiamo in questo piccolissimo locale…intimo e veramente particolare!I proprietari gentilissimi…una menzione speciale per lui in quanto fiorentino =) abbiamo bevuto una sangria lodevole e assaggiato tutte le sfiziosità che si potevamo provare!Bellissima serata,40,febbraio 2023,IT,Taps
"Locale super carino e curato che rispecchia la professionalità nel servizio. 
Piatti a dir poco fantastici, molta attenzione anche a chi come me è celiaco. 
Infatti oltre ad avere una selezione di piatti naturalmente privi di glutine, hanno anche una buonissima birra artigianale senza glutine,...diversa finalmente dalla classica proposta in tutti i locali di Barcellona!
Che dire? Ragazzi se capitate a Barcellona è DOVEROSO fermarsi da Taps a mangiare. 
Massi è stato super carino e gentile e ha reso la nostra esperienza davvero piacevole!
Ci ritorneremo sicuramente! 😍🤩Più",50,febbraio 2023,IT,Taps
"Mangiato e bevuto benissimo! Ottimi tapas! È ottima cerveza! 💜
Poi Massi è super cordiale e disponibile! 
Da fermarsi assolutamente! 
Top!
Gracias💜🌮",50,febbraio 2023,IT,Taps
In zona plaça d'Espanya il locale si trova in una stradina sotto al palazzo nazionale di Montjuïc...... Gestito da un fiorentino è sinonimo di simpatia .... Il locale è piccolo ma molto caratteristico...con luci e musica soffuse.... Sangria buonissima.... Ottime tapas.... Fatevi consigliare non vene...pentirete......Più,50,dicembre 2022,IT,Taps
"Trovato per caso piacevolissima sorpresa.
Cordialità e professionalità nell illustrare il menu.
Esperienza fantastica.",50,dicembre 2022,IT,Taps
"Abbiamo assaggiato varie tapas dal menu ed era tutto buonissime, in particolare le patatas bravas e gli asparagi. Inoltre, tutto lo staff è stato gentilissimo e alla mano!",50,ottobre 2022,IT,Taps
Gradevolissima cena in un simpatico locale con personale molto simpatico e disponibile anche a tradurre in italiano il menù. Molto consigliato,50,novembre 2022,IT,Taps
"Tapas buonissime e porzioni giuste
in tre gg a Barcellona è il miglior posto dove abbiamo mangiato !!! 
locale carino e atmosfera accogliente
i Tacos Taps fenomenali
grazie ragazzi",50,ottobre 2022,IT,Taps
"Locale veramente molto accogliente piccolo ma ben strutturato.. abbiamo riservato alle 21 ..puntualmente ci fanno accomodare .. gestore lavoratrici direi gentilissimi molto professionale e puntualmente ad aiutarti le parole non capite giustamente e fortunatamente in italiano ...abbiamo cenato veramente buono veloce e professionale ...e poi...un grande complimento al bar man e cameriere Antonello e la ragazza veramente unici fantastici e cordiali ..
Grazie ancora ritornerò di sicuro a Barcellona e verrò da voi .
Lo consiglio veramente..
Un abbraccio GaetanoPiù",40,ottobre 2022,IT,Taps
"Il locale e l'atmosfera in generale sono molto accoglienti, il cibo è buonisimo e la sangria è la migliore che abbia bevuto a Barcellona. Il proprietario, il barista e tutto lo staff sono gentili, molto simpatici e professionali allo stesso tempo, ci si sente subito...a casa. Se vi trovate in zona, passate sicuramente da qui e non ve ne pentirete (..e ci tornerete!)Più",50,ottobre 2022,IT,Taps
"Personale cordiale e disponibile. Tapas molto buone. Locale piccolo e accogliente, occhio alla fila che potrebbe essere piuttosto lunga….",50,ottobre 2022,IT,Taps
"Ci siamo trovati davvero molto bene in tutto.
Locale piccolo ma comunque bello e accogliente.
Personale preparato e simpatico, soprattutto il gestore.
Voto da 1 a 10 quello che abbiamo preso:
2 birre medie, voto 8.5
1 acqua piccola.
1 Hamburger, voto: 8
1 Pincho...Più",50,settembre 2022,IT,Taps
"Abbiamo mangiato delle tapas buonissime. Consiglio a tutti las patatas bravas e le polpettine di prosciutto. Massimo gentilissimo, ci ha fatto sentire come a casa. Molto gentile anche il resto dello staff. 
Ritorneremo sicuramente.",50,agosto 2022,IT,Taps
"Io ho trovato tutto ottimo, personale e proprietario eccezionali !! Prima di andare via ritornerò !!",50,agosto 2022,IT,Taps
"Personale cordiale, ci siamo trovati benissimo. Vi consiglio di prenotare o di andare ad orario aperitivo per evitare di aspettare molto per avere un tavolo.",50,agosto 2022,IT,Taps
"Abbiamo deciso un po’ per caso di passare in questo locale la nostra ultima sera a Barcellona e siamo rimaste totalmente entusiaste! Scrivo la mia recensione mentre sono ancora al tavolo a sorseggiare la mia birra.
Locale gestito da italiani, super gentili e disponibili. 
Piatti...Più",50,agosto 2022,IT,Taps
"Quando torno a Barcellona è tappa fissa, tapas favolose, servizio rapido e  impeccabile . Prima di ripartire credo ci tornerò. Lo consiglio vivamente",50,agosto 2022,IT,Taps
"Abbiamo mangiato benissimo consigliato per chi vuole mangiare bene pagare il giusto e sentirsi pieno e non gonfio a fine pasto, personale molto gentile e cortese.
Specialità della casa Crocchette di prosciutto semplicemente fantastiche.
Ci torneremo presto",50,agosto 2022,IT,Taps
"Caratteristico locale, dove si consumano ottime tapas! Gestori italiani preparati e molto accoglienti! Servizio veloce. Consigliatissimo!",50,agosto 2022,IT,Taps
"Siamo stati in questo locale qualche giorno fa e siamo stati benissimo. I gestori sono italiani, di Firenze, mentre cuochi spagnoli . Abbiamo mangiato degli ottimi nachos con pollo guacamole e formaggio , polpette al pomodoro, tacos di manzo ovviamente birra e ci hanno offerto...Più",50,agosto 2022,IT,Taps
"Prima serata e prima cena a Barcellona. Il nostro gruppo, nel frattempo, aumenta. Siamo in sette. Prenotiamo al ristorante Viana, un locale posizionato in una traversa a pochi passi dalla Rambla. Entriamo. Atmosfera calda ed accogliente.
Un primo giro di Cervezas, alcune bottiglie di acqua...ed alcuni piatti da compartir. Due porzioni di Patatas Bravas estilo Viana. Veramente ottime, morbide, saporite e piccanti quanto basta. Due Pulpo asado y gambas con ajada de pimenton, Un fantastico polpo presentato a bocconcini con gamberi arrostiti ed una spolverata di ajada, salsa galiziana a base di olio d'oliva, paprika ed aglio. Gran piatto. Ed infine un paio di Croquetas caseras de pulpo y calamares en su tinta, quattro crocchette per porzione ripiene di polpo e calamari. Molto sfiziose.
Proseguiamo con un must, Paella del Senyoret. Abbondante, cottura perfetta. Ottima. Paella di solo pesce, già pulito perchè si racconta che il senyoret (signorino di casa) non si dovesse sporcare le mani per sgusciare il pesce.
A questo punto sono necessarie almeno un paio di bottiglie di Vino rosso che poi diventeranno magicamente quattro. Buono, intenso e vivace quanto basta. Abbinamento perfetto.
Un solo piatto ""fuori dal coro"", una Entrecote cube roll de ternera argentina. Un taglio di manzo argentino più grasso e decisamente più gustoso con contorno di broccoli, patate e funghi. Molto buona anche se, a mio parere, i funghi (troppi ed ovunque) vanno a sporcare la purezza della carne.
Chiudiamo la nostra cena con solo tre dolci. Scegliamo di assaggiare un Trio de chocolates (a veces mejor que el sexo). Un tris di cioccolato molto cremoso e godurioso, a detta loro, a volte meglio del sesso. Mah...parliamone!
Ancora un giro di caffè ed il conto. La spesa complessiva è pari a 343 euro. Ci aggiriamo intorno ai 50 euro pro capite. Direi un rapporto Q/P adeguato a qualità e quantità della nostra cena. Decisamente soddisfatti.Più",40,dicembre 2022,IT,Viana
