level_0,index,Restaurant,Review original,Language,Translated Review,Compound,Rating,Date,Cuisine,Total Rating
5425,5558,Viana,"Atendimento excelente! 
Comida saborosa, uma das melhores de Barcelona!
Já voltei duas vezes para repetir e privar outros pratos do menu que nunca desaponta.",Portuguese,"Excelent reception!
Tasty food, one of the best in Barcelona!
I've come back twice to repeat and deprive other menu dishes that never disappoint.",0.6049,50,,"['International', 'Mediterranean']",5.0
5426,5559,Viana,"A melhor comida de Barcelona! Sem dúvida! Experimentamos quase todo o menu! O mojito de amora, absolutamente delicioso. As tapas, divinais. E o prato de carne absolutamente saboroso.",Portuguese,"The best food in Barcelona!Undoubtedly!We tried almost the entire menu!The mojito of Amora, absolutely delicious.The slaps, divine.And the absolutely tasty meat plate.",0.7249,50,January 2020,"['International', 'Mediterranean']",5.0
5427,5560,Viana,"Fomos muito bem recebidos pelo Miguel, atendimento perfeito, entradas e e prato principal sugeridos maravilhosos, lugar super aconchegante.",Portuguese,"We were very well received by Miguel, Perfect Service, Suggested Wonderful Main District, super cozy place.",0.9286,50,January 2020,"['International', 'Mediterranean']",5.0
5428,5561,Viana,Top. Recomendo. Comemos Paella é uma carne Argentina. Ambos para 2 pessoas. As porções são generosas. Preço justo.,Portuguese,Top.I recommend.We eat Paella is an Argentine meat.Both for 2 people.The portions are generous.Fair price.,0.0,50,January 2020,"['International', 'Mediterranean']",5.0
5429,5562,Billy Brunch & Garden,"Que pequeno almoço tão bom e saudável!

Sumos naturais super frescos e saborosos, comida com sabor e quantidade muito boa. Espaço lindo e bastante original, muito zen.

Staff muito muito muito simpático! 

Adorei, vou voltar e recomendo!",Portuguese,"What a breakfast so good and healthy!

Super fresh and tasty natural juices, food with taste and very good amount.Beautiful and very original space, very Zen.

Very very very friendly staff!

I loved it, I'll come back and recommend it!",0.9865,50,January 2023,"['French', 'American']",5.0
5430,5563,Billy Brunch & Garden,"Serviço ótimo, pessoal simpatiquíssimo! Gostei muito da comida! Rápido, saboroso, saudável! Vale a pena visitar!",Portuguese,"Great service, very sympathetic staff!I really liked the food!Fast, tasty, healthy!It's worth visiting!",0.9307,50,December 2022,"['French', 'American']",5.0
5431,5564,Billy Brunch & Garden,"nunca havia comido brunch antes e foi uma experiencia muito legal... produtos da melhor qualidade, atendimento muito bom",Portuguese,"I had never eaten brunch before and it was a very cool experience ... best quality products, very good service",0.8746,50,July 2022,"['French', 'American']",5.0
5432,5565,Billy Brunch & Garden,"Tudo nesse restaurante é bom: sou sempre bem atendida, como bem e saio satisfeita. Recomendo os eggs benedict, o english breaskfast e o açai. Mas tudo é uma delícia lá!",Portuguese,"Everything in this restaurant is good: I am always well attended, as well and is satisfied.I recommend the Eggs Benedict, the English Breastash and açai.But everything is a delight there!",0.9151,50,July 2022,"['French', 'American']",5.0
5433,5566,Paisano Bistro,"Ótimo ambiente, atendimento muito bom e comida de qualidade. Um bom restaurante para ir com a família. A relação custo x benefício é boa. Há um cardápio variado de massas, carnes, frutos do mar e uma boa carta com Valpolicella Clássico dentre outros rótulos. Cerveja,refrigerantes...e sucos também de qualidade.Mais",Portuguese,"Great atmosphere, very good service and quality food.A good restaurant to go with the family.The cost x benefit ratio is good.There is a varied menu of pasta, meat, seafood and a good letter with classic Valpolicella among other labels.Beer, sodas ... and also quality juices.",0.9492,50,January 2023,"['Italian', 'Cafe']",5.0
5434,5567,Paisano Bistro,"Tudo perfeito. 4 dias em Barcelona em Barcelona e o melhor restaurante onde fomos foi um italiano. Massa perfeita, pizza igual. Atendimento espetacular.",Portuguese,"Everything perfect.4 days in Barcelona in Barcelona and the best restaurant where we went was an Italian.Perfect pasta, the same pizza.Spectacular service.",0.6369,50,September 2022,"['Italian', 'Cafe']",5.0
5435,5568,Paisano Bistro,"Muito bom! 
Comida excelente , preços acessíveis e o atendimento muito bom.
Localização ótima. Recomendo imenso!!!!!",Portuguese,"Very good!
Excellent food, affordable prices and the service very good.
Great location.I recommend it a lot !!!!!",0.9607,50,September 2021,"['Italian', 'Cafe']",5.0
5436,5569,Paisano Bistro,"Ótima opção de almoço, comida muito saborosa e um atendimento excepcional. Pedimos a lasanha do dia e estava deliciosíssima.",Portuguese,"Great lunch option, very tasty food and exceptional service.We ordered the lasagna of the day and was very delicious.",0.8439,50,December 2019,"['Italian', 'Cafe']",5.0
5437,5570,Paisano Bistro,"Fui ao Paisano na hora do almoço, antes da visita à Basílica da Sagrada Família, e foi a melhor escolha: pela localização, atendimento e sabor. A Lasanha à bolonhesa é deliciosa. Recomendo!",Portuguese,"I went to the landscape at lunchtime, before visiting the Basilica of Sagrada Familia, and was the best choice: for location, service and flavor.The bolognese lasagna is delicious.I recommend!",0.7901,40,October 2019,"['Italian', 'Cafe']",5.0
5438,5571,Paisano Bistro,"Espaço pequeno porém aconchegante, limpo e organizado. Atendimento extremamente simpático e eficiente. Comida maravilhosa, especialmente o pan com tomate e a lasanha. Voltarei sempre!",Portuguese,"Small but cozy, clean and organized space.Extremely friendly and efficient service.Wonderful food, especially PAN with tomatoes and lasagna.I will always be back!",0.916,50,October 2019,"['Italian', 'Cafe']",5.0
5439,5572,Paisano Bistro,"Melhor restaurante familiar de comida italiana! A lasanha é muito deliciosa. As bruschettas, como entrada, são imperdíveis, sensacionais demais. Atendimento cuidadoso, simpático e muito hospitaleiro. Difícil foi querer sair do ambiente que te deixa super confortável. 
Super recomendo.",Portuguese,"Best family restaurant of Italian food!The lasagna is very delicious.The bruschettas, as entry, are a must, too sensational.Careful, friendly and very hospitable care.It was hard to want to get out of the environment that makes you super comfortable.
Super recommend.",0.969,50,October 2019,"['Italian', 'Cafe']",5.0
5440,5573,Paisano Bistro,"Por sorte tive que esperar para entrar na Sagrada Familia e fui comer no Paisano Cafe. O atendimento foi excelente, ambiente ótimo e QUE lasanha!! Certamente entrou pra lista de melhores que já comi!",Portuguese,"Luckily I had to wait to get into the sacred family and went to eat at the Cafe.The service was excellent, great environment and lasagna !!Certainly joined the list of best I have ever eaten!",0.9616,50,February 2019,"['Italian', 'Cafe']",5.0
5441,5574,Paisano Bistro,"Após a visita à Sagrada Família, uma excelente refeição. Tudo gostoso - desde o pão até o café. A lasanha é perfeita. O atendimento impecável. Tem wifi. Me ajudaram a pedir um táxi. Recomendo.",Portuguese,"After visiting the Holy Family, an excellent meal.All hot - from bread to coffee.The lasagna is perfect.The impeccable service.Is there Wi-Fi.They helped me ask for a taxi.I recommend.",0.7351,50,,"['Italian', 'Cafe']",5.0
5442,5575,Paisano Bistro,Excelente atendimento e boa comida. Bom para variar das comidas da redondeza que não são nada de especial.,Portuguese,Excellent service and good food.Good for varying from the surrounding foods that are nothing special.,0.6533,40,August 2018,"['Italian', 'Cafe']",5.0
5443,5576,Paisano Bistro,"Comida maravilhosa,atendimento excelente!!

Um lugar do lado da Sagrada Família, não deixem de experimentar a lasanha. É TOP!!!",Portuguese,"Wonderful food, excellent service !!

A place on the side of the sacred family, be sure to try the lasagna.It's top !!!",0.913,50,May 2018,"['Italian', 'Cafe']",5.0
5444,5577,Paisano Bistro,"Excelente custo beneficio! Procurávamos um restaurante próximo a Sagrada Família e tivemos a grata satisfação de encontrar este local ! Atendimento acima da média ! O dono do restaurante foi muito gentil e simpático, tornando nosso almoço muito especial e nos dando um licor como...Mais",Portuguese,"Excellent cost benefit!We were looking for a restaurant near Sagrada Familia and we were pleased to find this place!Above average service!The owner of the restaurant was very kind and friendly, making our lunch very special and giving us a liquor like ... More",0.9712,40,April 2018,"['Italian', 'Cafe']",5.0
5445,5578,Paisano Bistro,"Ambiente agradável e atendimento muito bom! Parei apenas para um café, enquanto aguardava o horário de visita à Sagrada Familia. Mas certamente voltarei para uma refeição.",Portuguese,Nice atmosphere and very good service!I only stopped for a coffee while waiting for the time to visit the sacred family.But I will certainly go back to a meal.,0.7773,40,,"['Italian', 'Cafe']",5.0
5446,5579,Paisano Bistro,Espaço pequeno mas de enorme qualidade. Comida muito bem confeccionada e de sabor memorável. Recomenda-se!,Portuguese,Small space but of enormous quality.Very well made and memorable food.It is recommended!,0.63,50,,"['Italian', 'Cafe']",5.0
5447,5580,Paisano Bistro,"Lugar simples, acolhedor. O pessoal, muito simpático e atencioso. Comidinha boa e atendimento muito bom. Valeu a pena!",Portuguese,"Simple place, welcoming.The staff, very friendly and attentive.Good food and very good service.Worth it!",0.7893,50,July 2017,"['Italian', 'Cafe']",5.0
5448,5581,Paisano Bistro,"Café Italiano...mesinhas na calçada.
Atrás da Sagrada Família.
Sem frescura ;)
Recomendo...Caprese Salada e a Lasanga.",Portuguese,"Italian coffee ... tables on the sidewalk.
Behind the sacred family.
No frills;)
I recommend ... capress salad and lasanga.",0.0772,50,July 2017,"['Italian', 'Cafe']",5.0
5449,5582,Gusto,"Comida preparada com muito cuidado, com ingredientes frescos, boa quantidade e saborosa;  atendimento muito gentil.",Portuguese,"Food prepared very carefully, with fresh ingredients, good amounts and tasty;Very kind service.",0.8899,50,December 2022,"['Italian', 'Pizza']",4.5
5450,5583,Gusto,"Excelente serviço, noite perfeita, comida sensacional! Me senti como se tivesse na Itália. Obrigada Renato por nos fazer sentir tão em casa ❤️ Abraços do Brasil 🇧🇷",Portuguese,"Excellent service, perfect night, sensational food!I felt like I was in Italy.Thank you Renato for making us feel so at home ❤️ Hugs from Brazil 🇧🇷",0.9245,50,November 2021,"['Italian', 'Pizza']",4.5
5451,5584,Gusto,"Pedimos a “fogaça”, que é uma pizza com uma burrata, rúcula e jamón ibérico, excelente! 

Os preços estão na média de restaurantes do mesmo nível, recomendo.",Portuguese,"We ordered the “Fogaça”, which is a pizza with a bruise, arugula and Iberian jamón, excellent!

Prices are on average restaurants of the same level, I recommend.",0.7574,50,August 2019,"['Italian', 'Pizza']",4.5
5453,5586,Gusto,Maravilhoso prato Linguine com frutos do mar! A apresentação do prato é linda ! Parabéns recomendo ! Sai do restaurante com a sensação de muito feliz por ter comido esse prato ! RECOMENDO,Portuguese,Wonderful linguine dish with seafood!The presentation of the dish is beautiful!Congratulations I recommend!I left the restaurant with the feeling of very happy to have eaten this dish!I RECOMMEND,0.9273,50,July 2017,"['Italian', 'Pizza']",4.5
5454,5587,Gusto,Sensacional.... risoto de funghi  perfeito... atendimento muito bom... gnochi de gorgonzola muito bom também... recomendo!!!!,Portuguese,Sensational .... perfect funghi risotto ... very good service ... gnogonzola gnochi very good too ... recommend !!!!,0.9294,50,January 2017,"['Italian', 'Pizza']",4.5
5455,5588,Gusto,"Tínhamos pesquisado restaurantes próximos as hotel e vimos que o Gusto era muito bem avaliado. Como estava a uma quadra do hotel, acabamos indo duas vezes e só não fomos outras, porque não tínhamos mais tempo e queríamos conhecer outros restaurantes. O Gusto tem uma...variedade de pratos excelente e atende vários gostos. Jantamos um dia massa e frutos do mar e no outro pizza. Dois momentos excelentes, regados a bons vinhos. Atendimento personalizado pelo proprietário.Mais",Portuguese,"We had researched restaurants near the hotel and saw that Gusto was very well evaluated.As it was one block from the hotel, we ended up going twice and we just didn't go others, because we had no more time and wanted to meet other restaurants.Gusto has a ... variety of dishes excellent and meets various tastes.We had a day and seafood day and the other pizza.Two excellent moments, watered with good wines.Customer service by the owner",0.8221,50,,"['Italian', 'Pizza']",4.5
5456,5589,Gusto,"Se você procurar, pelo letreiro, pelo Restaurante Gusto, não o encontrará, com certeza. Na porta estará TRATTORIA GUSTO. Não importa. Seja lá o nome que ali esteja você será bem tratado.
As ordens do possível patrão para os seus funcionários são em espanhol e, para...pelo menos dois, são em italiano, dando a impressão que são seus filhos (garçons também, ""na luta"" como os outros).
O menu é variado, mas opte (se você estiver a fim de economizar) pelo Menu Gusto. Para cada pessoa sai por 12,90 euros com direito a sobremesa e uma taça de vinho e você opta por quatro pratos disponíveis. 
Possuem eles o primeiro e o segundo prato. Não precisa dos dois, até porque você pagará mais caro e não vai aguentar comer tanto.
Atenção: o prato não pode ser dividido e você tem está acompanhado tem de pedir o prato do (ou da) seu (ou sua) acompanhante.
Optei pelo risoto de frutos de mar (imperdível). Mas se você não gosta de frutos do mar, pode optar pelas massas. Não vai se arrepender também.Mais",Portuguese,"If you look for the sign by the Gusto restaurant, you won't find it for sure.At the door will be Trattoria Gusto.It doesn't matter.Whatever the name you are there will be well treated.
The orders of the possible boss to their employees are in Spanish and, for ... at least two, they are in Italian, giving the impression that they are their children (waiters too, ""in the fight"" like the others).
The menu is varied, but opt (if you are in order to save) through the Gusto menu.For each person leaves for 12.90 euros with dessert and a glass of wine and you opt for four dishes available.
They have the first and second dish.You don't need both, because you will pay more and you won't be able to eat so much.
ATTENTION: The dish cannot be divided and you have been accompanied you have to ask for your (or) (or your) companion.
I opted for the sea fruits risotto (a must see).But if you don't like seafood, you can opt for the pasta.Will not regret either.",0.8073,50,,"['Italian', 'Pizza']",4.5
5457,5590,Gusto,"Desde o local central, staff muito atenciosos, banheiros limpos, menu bem variado.
Pedimos de entrada salada e tartar. Melhor q já comi. Depois massas ao sugo e risoto trufado com trufas negras raladas, q delicia!!!! Era tanta comida q nem conseguimos provar as sobremesas q...Mais",Portuguese,"From the central site, very attentive staff, clean bathrooms, well varied menu.
We ordered salad and tartar.Better I have already eaten.Then pasta to sugo and risotto truffled with grated black truffles, which delights !!!!It was so much food that we couldn't even prove the desserts that ... More",0.8493,50,,"['Italian', 'Pizza']",4.5
5458,5591,Gusto,"Chegamos de Paris e ja era tarde quando entramos no restaurante. Estavam quase fechando, mas ao falar que éramos brasileiros, levantou-se de uma única mesa que tinha gente, o Sr. Mário, italiano, muito simpático, que ja morou no Brasil, mandou que nos sentássemos e escolhêssemos...Mais",Portuguese,"We arrived from Paris and it was late when we entered the restaurant.They were almost closing, but in saying we were Brazilians, he got up from a single table that had people, Mr.Mario, Italian, very friendly, who has already lived in Brazil, ordered us to feel and chose ... more",0.6946,50,September 2013,"['Italian', 'Pizza']",4.5
5459,5592,Gusto,"Eu e minha esposa comemos uma excelente pizza capricciosa, a qual dividimos, pois vimos que era farta e sabemos que comemos pouco.

O serviço é atencioso e educado.

Entendo que o preço é justo para o que se oferece. Nossa conta totalizou cerca de 35...Mais",Portuguese,"My wife and I ate an excellent Capriccious pizza, which we divided, because we saw it was full and we know we ate little.

The service is attentive and polite.

I understand that the price is fair to what is offered.Our account totaled about 35 ... More",0.7184,50,may 2013,"['Italian', 'Pizza']",4.5
5460,5593,Gusto,"Muito boa pizza da próxima vez, experimente outros pratos. O serviço foi excelente e uma atmosfera excelente. Pensando em voltar em breve",Portuguese,"Very good pizza next time, try other dishes.The service was excellent and an excellent atmosphere.Thinking about coming back soon",0.8908,50,October 2020,"['Italian', 'Pizza']",4.5
5461,5594,Gusto,"Refeição e serviço brilhante!

Massas e pizzas (napoli) verdadeiramente autênticas.

O Linguine all 'Astice é incrível junto com o refogado' di vongole!

E a base da pizza é como se você a pedisse de Napoli - cozida em forno de pizza a lenha com aquela...base extraordinária e mastigável. YUM!

Gusto é o nosso ""favorito"" quando estamos ansiosos por italiano.

E, diabos, se é bom o suficiente para Beyoncé, é bom o suficiente para nós!Mais",Portuguese,"Meal and brilliant service!

Truly authentic pasta and pizzas (napoli).

Linguine All 'Astice is amazing along with the braised' di Vongole!

And the base of the pizza is as if you ask it from Napoli - cooked in a wood oven with that ... Extraordinary and chewable base.Yum!

Gusto is our ""favorite"" when we look forward to Italian.

And the hell if it's good enough for Beyoncé, it's good enough for us!",0.9164,50,September 2020,"['Italian', 'Pizza']",4.5
5462,5595,Gusto,"Refeição incrível - equipe super agradável, muito envolvente, todos da Itália. . . . O burrata, berinjela parmesão e carpaccio de carne foram surpreendentes. . o risoto de legumes foi o melhor que eu já tive. . . todos adoraram suas massas e pizza. ..... A qualidade foi incrível e por isso foram os preços! ! !Mais",Portuguese,"Amazing meal - Super nice, very engaging team, all from Italy....Burrata, eggplant parmesan and carpaccio of meat were surprising..The vegetable risotto was the best I have ever had...Everyone loved their pasta and pizza...... The quality was amazing and so it was the prices!!!More",0.9798,50,January 2020,"['Italian', 'Pizza']",4.5
5463,5596,Gusto,"Jantamos no Gusto na noite final do nosso cruzeiro pelo Mediterrâneo. A comida e serviço foram excelentes. Nós éramos uma festa de 11 e eles nos acomodaram lindamente. Tivemos pizza, risoto, lasanha, salada Caesar e muito mais. Também tivemos várias garrafas de excelente vinho. Tudo...em todos uma noite encantadora.Mais",Portuguese,"We had dinner at Gusto on the final night of our Cruise through the Mediterranean.The food and service were excellent.We were a party of 11 and they settled us beautifully.We had pizza, risotto, lasagna, caesar salad and more.We also had several bottles of excellent wine.Everything ... In all a charming night.",0.8807,50,January 2020,"['Italian', 'Pizza']",4.5
5465,5598,Gusto,"Lugar muito quente e agradável. Melhor pizza. Eu tinha o calzone com queijo e presunto por dentro e por fora. A equipe foi ótima, especialmente o servidor Dario!Mais",Portuguese,"Very hot and pleasant place.Best pizza.I had the calzone with cheese and ham on the inside and out.The team was great, especially the Darius server! More",0.8383,50,,"['Italian', 'Pizza']",4.5
5466,5599,Gusto,"Fui com meus amigos ao restaurante e adoramos! ! A comida é incrível, bom lugar para estar com amigos ea equipe foi super agradável e amigável! ! Eu vou lá mais vezes com certeza! !",Portuguese,"I went with my friends to the restaurant and we love it!!The food is amazing, good place to be with friends and the team was super nice and friendly!!I go there more often for sure!!",0.9809,50,,"['Italian', 'Pizza']",4.5
5467,5600,Cremat 11,"Fomos tomar um brunch e saímos de estomago feliz! 

Espaço giro, atendimento muito bom e com esplanada.

Relativamente à comida, gostámos muito mas numa escala de 0-10 seria um 7 uma vez que ainda há alguns aspetos que têm de melhorar.

Eramos 4, comemos bastante...e pagámos 20€ cada!Mais",Portuguese,"We went to take a brunch and left the happy stomach!

Space Giro, very good service with terrace.

Regarding food, we liked it a lot but on a scale of 0-10 would be a 7 since there are still some aspects that have to improve.

We were 4, we ate a lot ... and paid 20 € each! More",0.8683,50,December 2022,"['European', 'International']",5.0
5468,5601,Cremat 11,"Uma delícia de brunch, atendimento cuidadoso! Os pratos são bem servidos e deliciosos. Adorei o ambiente aconchegante e a decoração intimista. Vale muito a pena conhecer!
Achei a decoração dos pratos incrível ! Dá para perceber claramente o carinho e cuidado na elaboração! Parabéns! Me...surpreendeu muito positivamente. Certamente vou voltar !Mais",Portuguese,"A delight of brunch, careful service!The dishes are well served and delicious.I loved the cozy atmosphere and the intimate decoration.It is very worth knowing!
I found the decoration of the dishes amazing!You can clearly understand the affection and care in the elaboration!Congratulations!Me ... surprised very positively.I will certainly come back! More",0.9793,50,November 2022,"['European', 'International']",5.0
5469,5602,Cremat 11,"Bom, mas nada demais! 
Fomos comer brunch e quando chegamos tinha uma filhinha, porque o lugar é famosinho no Instagram então esperamos tranquilamente! 
O ambiente é de fato lindo, mas senti que se esforçaram só no ambiente e no resto não kkkk 
A comida estava...boa, mas nada super incrível como achei que seria.Mais",Portuguese,"Well, but nothing much!
We went to eat brunch and when we arrived there was a little girl, because the place is famous on Instagram so we wait quietly!
The atmosphere is indeed beautiful, but I felt that they struggled only in the environment and the rest not kkkk
The food was ... good, but nothing super amazing as I thought it would be.",-0.3096,40,February 2022,"['European', 'International']",5.0
5470,5603,Cremat 11,"Melhor panqueca dos últimos 10 anos, vale muito apena ir . Atendimento muito amigavel, local muito bom. Nota 10",Portuguese,"Best pancake of the last 10 years, it is very worth it.Very friendly service, very good place.Grade 10",0.9193,50,December 2019,"['European', 'International']",5.0
5471,5604,Cremat 11,"Um charme o lugar, atendimento excelente e comida deliciosa. 
Fica numa rua ao lado do Museu Picasso. 
Fomos almoçar e descobrimos que a especialidade do lugar é brunch, mas comemos super bem e amamos. 
Recebemos tanta atenção no atendimento que nos foi sugerido um lugar...para comer o melhor churros de Barcelona - Xurreria San Román. Fomos e amamos tb.Mais",Portuguese,"A charm the place, excellent service and delicious food.
It is on a street next to the Picasso Museum.
We went to lunch and found that the specialty of the place is brunch, but we eat very well and we love.
We received so much attention to the service that we were suggested a place ... to eat the best churros in Barcelona - Xurreria San Román.We went and loved it too",0.981,50,October 2019,"['European', 'International']",5.0
5472,5605,Cremat 11,Esta pequena jóia escondida foi fantástica. Nós viemos para o brunch e só tivemos que esperar 15 minutos por uma mesa que era boa. Comemos a linguiça catalã com batatas e o bife que também vinha com molho holandês e os ovos pochê do prefeito....O garçom foi muito simpático e prestativo.Mais,Portuguese,This small hidden jewelry was fantastic.We came to brunch and we just had to wait 15 minutes for a table that was good.We ate the Catalan sausage with potatoes and the steak that also came with Dutch sauce and the mayor's pocchê eggs .... The waiter was very friendly and helpful.,0.762,50,August 2020,"['European', 'International']",5.0
5473,5606,Cremat 11,"Cremat 11 foi um delicioso saciador do apetite. Mesmo nos bairros góticos, a comida era deliciosa, juntamente com uma configuração pitoresca. Nós nos apaixonamos pelas panquecas e os funcionários eram adoráveis. É imperdível para o brunch e as panquecas são uma das melhores que já...comi por um tempo. O chá Nuit foi uma explosão esplêndida de sabores de frutas na boca também. Um deve ir! FelicidadesMais",Portuguese,"Cremat 11 was a delicious appetite satiate.Even in Gothic neighborhoods, the food was delicious, along with a picturesque configuration.We fell in love with the pancakes and the staff were adorable.It's a must for brunch and pancakes are one of the best you've ... I ate for a while.Nuit tea was a splendid explosion of fruit flavors in the mouth as well.One must go!Happiness",0.9735,50,July 2020,"['European', 'International']",5.0
5474,5607,Cremat 11,"Essas panquecas! Nossa minha panqueca de maracujá foi a melhor, adorei. Definitivamente, recomendo este lugar Fizemos uma reserva, pois li em outros comentários que não há muito espaço e eu sugiro que você faça o mesmo. Então você tem certeza de que tem um lugar...neste ótimo restaurante. Não consegui terminar minhas panquecas e depois de pedir, poderia levar o que sobrou para casa. Meu namorado também gostou muito das panquecas de banana dele e até o chá (também com maracujá) era especial e adorável. Posso voltar agora?Mais",Portuguese,"These pancakes!Our my passion fruit pancake was the best, I loved it.I definitely recommend this place we made a reservation, because I read in other comments that there is not much space and I suggest that you do the same.So you are sure you have a place ... In this great restaurant.I couldn't finish my pancakes and after asking, I could take what's left home.My boyfriend also really liked his banana pancakes and even tea (also with passion fruit) was special and lovely.Can I go back now?",0.9856,50,July 2020,"['European', 'International']",5.0
5475,5608,Cremat 11,"Peguei panquecas de banana e maracujá, a torrada de abacate estava muito boa e as panquecas foram as melhores de todos os tempos:)) O material é amigável",Portuguese,"I took banana and passion fruit pancakes, the avocado toast was very good and the pancakes were the best of all time :)) The material is friendly",0.9273,50,July 2020,"['European', 'International']",5.0
5476,5609,Cremat 11,"Brunch incrível! Tive as panquecas de banana, que eram tão boas. Também posso recomendar os mojitos de mirtilo. Os garçons foram gentis e atenciosos. Situa-se numa rua calma",Portuguese,"Amazing brunch!I had the banana pancakes, which were so good.I can also recommend the blueberry mojitos.The waiters were kind and attentive.It is located on a calm street",0.906,50,July 2020,"['European', 'International']",5.0
5477,5610,Cremat 11,"Viemos para o Cremat 11 para tomar um brunch e foi uma experiência incrível! A comida é deliciosa, os coquetéis são ótimos, o ambiente é bom e as coisas são amigáveis. Além disso, você precisa experimentar panquecas. Altamente recomendado!",Portuguese,"We came to Cremat 11 to take a brunch and it was an amazing experience!The food is delicious, the cocktails are great, the environment is good and things are friendly.Also, you need to try pancakes.Highly recommended!",0.9508,50,July 2020,"['European', 'International']",5.0
5478,5611,Cremat 11,"Eu estava com meu irmão em busca de um bom brunch para comemorar nossa primeira viagem a Barcelona e escolhi o Cremat 11! E era um lugar TÃO adorável! Não é um menu grande, mas tudo que você precisa para um bom brunch. Levamos torradas...de abacate com bacon extra e as mais perfeitas Panquecas de banana! Agulhas para dizer que estava delicioso?
O Serviço foi tão querido! Ele até nos deu alguns conselhos durante a nossa estada em Barcelona!

Espero visitá-los novamenteMais",Portuguese,"I was with my brother looking for a good brunch to celebrate our first trip to Barcelona and chose Cremat 11!And it was such a lovely place!It's not a big menu, but everything you need for a good brunch.We take toast ... of avocado with extra bacon and the most perfect banana pancakes!Needles to say it was delicious?
The service was so dear!He even gave us some advice during our stay in Barcelona!

I hope to visit them again",0.9801,50,July 2020,"['European', 'International']",5.0
5479,5612,Cremat 11,lugar fabuloso. É OBRIGATÓRIO visitar para tomar uma boa xícara de café frio e saborosas panquecas de banana com calda de suor. Tudo em uma escolha superior.,Portuguese,Fabulous place.It is mandatory to visit to have a good cup of cold coffee and tasty banana pancakes with sweat syrup.All in a higher choice.,0.765,50,July 2020,"['European', 'International']",5.0
5480,5613,Cremat 11,"Cremat 11 é um pequeno tesouro escondido no centro de Barcelona que encontramos procurando um local para brunch. Nós amamos em todos os sentidos, o ambiente descontraído, o garçom amigável e, claro, a comida incrível.
 - Panquecas de banana e Ovos Benedict - Não diga...mais nada!
Delícias de outro mundo!
Altamente recomendadoMais",Portuguese,"Cremat 11 is a small treasure hidden in downtown Barcelona that we find looking for a place for Brunch.We love in every way, the relaxed atmosphere, the friendly waiter and of course amazing food.
 - Banana and egg pancakes Benedict - Don't say ... nothing more!
Delights from another world!
Highly recommended",0.9484,50,June 2020,"['European', 'International']",5.0
5481,5614,Cremat 11,A oferta de brunch + cava de hoje foi a surpresa mais saborosa para mim e meu parceiro. Um dos serviços mais gentis que recebemos em Barcelona e os pratos estavam simplesmente perfeitos. Obrigado e estaremos de volta!,Portuguese,Today's Brunch + Cava offer was the most tasty surprise for me and my partner.One of the most kind services we received in Barcelona and the dishes were simply perfect.Thank you and we'll be back!,0.7479,50,June 2020,"['European', 'International']",5.0
5482,5615,Cremat 11,Foood incrível! ! Nós amamos o serviço e as pessoas foram muito simpáticas e prestativas. Cava ilimitado foi incrível! ! !,Portuguese,Amazing food!!We loved the service and people were very friendly and helpful.Unlimited Cava was amazing!!!,0.9528,50,June 2020,"['European', 'International']",5.0
5483,5616,Cremat 11,"Ontem foi a reabertura do Cremat e estávamos ansiosos para voltar! como normalmente era um ótimo ambiente, bons coquetéis e comida saborosa.",Portuguese,"Yesterday was Cremat's reopening and we were looking forward to coming back!As it was usually a great environment, good cocktails and tasty food.",0.807,50,June 2020,"['European', 'International']",5.0
5484,5617,Cremat 11,"Eu me sinto tão abençoada, encontrei este lugar. Isso é outra coisa. As pessoas que trabalham lá são gênios. Eles criam a melhor comida que já comi. Para todos os amantes de abacate, bacon e panqueca - este é o lugar para estar. Definitivamente visitar...este lugar mágico novamente, quando eu estiver em Barcelona novamente ??Mais",Portuguese,"I feel so blessed, I found this place.This is something else.The people who work there are geniuses.They create the best food I have ever eaten.For all lovers of avocado, bacon and pancake - this is the place to be.Definitely visit ... this magic place again, when I'm in Barcelona again ??",0.9355,50,January 2020,"['European', 'International']",5.0
5485,5618,Cremat 11,"Minhas maiores recomendações! Você realmente precisa vir aqui para desfrutar de um ótimo brunch durante a sua estadia em Barcelona! Você não vai se arrepender? Estivemos lá em março duas vezes - na verdade, salvamos o cartão “por favor, avalie-nos - que recebemos, só porque...eu realmente queria dar uma recomendação a este lugar! Uma dica: chegue a tempo porque está muito ocupado, grandes filas de clientes esperando desde o início para abrir as portas!

Este lugar era tão bom que esperar pela segunda vez valeu muito a pena!

Infelizmente não posso enviar meus ótimos vídeos da comida, mas vou adicionar algumas fotos para vocês.

Você adora comida? Então você realmente precisa visitar este lugar! ?? Com certeza irei visitar este lugar novamente na minha próxima vez em Barcelona e gostaria que tivéssemos algo semelhante em Gotemburgo ???Mais",Portuguese,"My greatest recommendations!You really need to come here to enjoy a great brunch during your stay in Barcelona!You will not regret?We were there in March twice - actually, we saved the card ""Please evaluate us - we received, just because ... I really wanted to give a recommendation to this place!A tip: arrive in time because you are too busy, large lines of customers waiting from the beginning to open the doors!

This place was so good that waiting for the second time was very worth it!

Unfortunately I can't send my great food videos, but I will add some photos to you.

Do you love food?So you really need to visit this place!??I will definitely visit this place again in my next time in Barcelona and would like to have something similar in Gotemburg ???",0.9821,50,March 2020,"['European', 'International']",5.0
